IonicLiuid,SS-exp,T (K),P (kPa),S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,Area (Å2),Mol-Wt (g/mol)
[BMIM][TF2N],1355.9,323.15,59810,0.15,2.5,6.69,8.21,2.65,0,0.22,2.39,9.53,2.92,5.23,0.03,0,405.32,419.37
[BMIM][TF2N],1450.8,323.15,99220,0.15,2.5,6.69,8.21,2.65,0,0.22,2.39,9.53,2.92,5.23,0.03,0,405.32,419.37
[BMIM][TF2N],1557.4,323.15,150840,0.15,2.5,6.69,8.21,2.65,0,0.22,2.39,9.53,2.92,5.23,0.03,0,405.32,419.37
[BMIM][BF4],1599.5,283.15,100,0.15,2.5,6.69,8.21,2.65,0,0,0,0.03,1.78,7.25,0,0,292.6,226.02
[BMIM][BF4],1612.5,283.15,4956,0.15,2.5,6.69,8.21,2.65,0,0,0,0.03,1.78,7.25,0,0,292.6,226.02
[BMIM][BF4],1626.2,283.15,9954,0.15,2.5,6.69,8.21,2.65,0,0,0,0.03,1.78,7.25,0,0,292.6,226.02
[BMIM][BF4],1653.1,283.15,20130,0.15,2.5,6.69,8.21,2.65,0,0,0,0.03,1.78,7.25,0,0,292.6,226.02
[BMIM][BF4],1678.3,283.15,30003,0.15,2.5,6.69,8.21,2.65,0,0,0,0.03,1.78,7.25,0,0,292.6,226.02
[BMIM][BF4],1714.7,283.15,44948,0.15,2.5,6.69,8.21,2.65,0,0,0,0.03,1.78,7.25,0,0,292.6,226.02
[BMIM][BF4],1749,283.15,59705,0.15,2.5,6.69,8.21,2.65,0,0,0,0.03,1.78,7.25,0,0,292.6,226.02
[BMIM][BF4],1793,283.15,79788,0.15,2.5,6.69,8.21,2.65,0,0,0,0.03,1.78,7.25,0,0,292.6,226.02
[BMIM][BF4],1833.6,283.15,99235,0.15,2.5,6.69,8.21,2.65,0,0,0,0.03,1.78,7.25,0,0,292.6,226.02
[BMIM][BF4],1882.9,283.15,124380,0.15,2.5,6.69,8.21,2.65,0,0,0,0.03,1.78,7.25,0,0,292.6,226.02
[BMIM][BF4],1932.2,283.15,151416,0.15,2.5,6.69,8.21,2.65,0,0,0,0.03,1.78,7.25,0,0,292.6,226.02
[BMIM][BF4],1570.2,293.15,100,0.15,2.5,6.69,8.21,2.65,0,0,0,0.03,1.78,7.25,0,0,292.6,226.02
[BMIM][BF4],1584,293.15,5094,0.15,2.5,6.69,8.21,2.65,0,0,0,0.03,1.78,7.25,0,0,292.6,226.02
[BMIM][BF4],1597.7,293.15,10075,0.15,2.5,6.69,8.21,2.65,0,0,0,0.03,1.78,7.25,0,0,292.6,226.02
[BMIM][BF4],1624.4,293.15,20080,0.15,2.5,6.69,8.21,2.65,0,0,0,0.03,1.78,7.25,0,0,292.6,226.02
[BMIM][BF4],1721,293.15,59673,0.15,2.5,6.69,8.21,2.65,0,0,0,0.03,1.78,7.25,0,0,292.6,226.02
[BMIM][BF4],1806.1,293.15,98994,0.15,2.5,6.69,8.21,2.65,0,0,0,0.03,1.78,7.25,0,0,292.6,226.02
[BMIM][BF4],1907.3,293.15,151068,0.15,2.5,6.69,8.21,2.65,0,0,0,0.03,1.78,7.25,0,0,292.6,226.02
[BMIM][BF4],1544.9,303.15,100,0.15,2.5,6.69,8.21,2.65,0,0,0,0.03,1.78,7.25,0,0,292.6,226.02
[BMIM][BF4],1558.6,303.15,5080,0.15,2.5,6.69,8.21,2.65,0,0,0,0.03,1.78,7.25,0,0,292.6,226.02
[BMIM][BF4],1572.5,303.15,10091,0.15,2.5,6.69,8.21,2.65,0,0,0,0.03,1.78,7.25,0,0,292.6,226.02
[BMIM][BF4],1599.5,303.15,20063,0.15,2.5,6.69,8.21,2.65,0,0,0,0.03,1.78,7.25,0,0,292.6,226.02
[BMIM][BF4],1697,303.15,59767,0.15,2.5,6.69,8.21,2.65,0,0,0,0.03,1.78,7.25,0,0,292.6,226.02
[BMIM][BF4],1782.6,303.15,99007,0.15,2.5,6.69,8.21,2.65,0,0,0,0.03,1.78,7.25,0,0,292.6,226.02
[BMIM][BF4],1834,303.15,124609,0.15,2.5,6.69,8.21,2.65,0,0,0,0.03,1.78,7.25,0,0,292.6,226.02
[BMIM][BF4],1525.2,313.15,100,0.15,2.5,6.69,8.21,2.65,0,0,0,0.03,1.78,7.25,0,0,292.6,226.02
[BMIM][BF4],1539.3,313.15,5091,0.15,2.5,6.69,8.21,2.65,0,0,0,0.03,1.78,7.25,0,0,292.6,226.02
[BMIM][BF4],1554,313.15,10185,0.15,2.5,6.69,8.21,2.65,0,0,0,0.03,1.78,7.25,0,0,292.6,226.02
[BMIM][BF4],1581,313.15,20070,0.15,2.5,6.69,8.21,2.65,0,0,0,0.03,1.78,7.25,0,0,292.6,226.02
[BMIM][BF4],1679.3,313.15,59719,0.15,2.5,6.69,8.21,2.65,0,0,0,0.03,1.78,7.25,0,0,292.6,226.02
[BMIM][BF4],1765.8,313.15,99014,0.15,2.5,6.69,8.21,2.65,0,0,0,0.03,1.78,7.25,0,0,292.6,226.02
[BMIM][BF4],1816.6,313.15,123975,0.15,2.5,6.69,8.21,2.65,0,0,0,0.03,1.78,7.25,0,0,292.6,226.02
[BMIM][BF4],1870,313.15,151204,0.15,2.5,6.69,8.21,2.65,0,0,0,0.03,1.78,7.25,0,0,292.6,226.02
[BMIM][BF4],1503.4,323.15,100,0.15,2.5,6.69,8.21,2.65,0,0,0,0.03,1.78,7.25,0,0,292.6,226.02
[BMIM][BF4],1517.8,323.15,4999,0.15,2.5,6.69,8.21,2.65,0,0,0,0.03,1.78,7.25,0,0,292.6,226.02
[BMIM][BF4],1533.4,323.15,10202,0.15,2.5,6.69,8.21,2.65,0,0,0,0.03,1.78,7.25,0,0,292.6,226.02
[BMIM][BF4],1561.4,323.15,20046,0.15,2.5,6.69,8.21,2.65,0,0,0,0.03,1.78,7.25,0,0,292.6,226.02
[BMIM][BF4],1662.1,323.15,59977,0.15,2.5,6.69,8.21,2.65,0,0,0,0.03,1.78,7.25,0,0,292.6,226.02
[BMIM][BF4],1748.8,323.15,99014,0.15,2.5,6.69,8.21,2.65,0,0,0,0.03,1.78,7.25,0,0,292.6,226.02
[BMIM][BF4],1798.9,323.15,123945,0.15,2.5,6.69,8.21,2.65,0,0,0,0.03,1.78,7.25,0,0,292.6,226.02
[BMIM][BF4],1853.2,323.15,151374,0.15,2.5,6.69,8.21,2.65,0,0,0,0.03,1.78,7.25,0,0,292.6,226.02
[BMIM] octyl sulfate,1472.9,298.15,101.33,0.15,2.5,6.69,8.21,2.65,0,0.32,10.58,6.87,0.93,3.96,3.13,0,459.97,348.5
[BMIM] octyl sulfate,1469.8,299.15,101.33,0.15,2.5,6.69,8.21,2.65,0,0.32,10.58,6.87,0.93,3.96,3.13,0,459.97,348.5
[BMIM] octyl sulfate,1466.7,300.15,101.33,0.15,2.5,6.69,8.21,2.65,0,0.32,10.58,6.87,0.93,3.96,3.13,0,459.97,348.5
[BMIM] octyl sulfate,1463.5,301.15,101.33,0.15,2.5,6.69,8.21,2.65,0,0.32,10.58,6.87,0.93,3.96,3.13,0,459.97,348.5
[BMIM] octyl sulfate,1460.5,302.15,101.33,0.15,2.5,6.69,8.21,2.65,0,0.32,10.58,6.87,0.93,3.96,3.13,0,459.97,348.5
[BMIM] octyl sulfate,1457.4,303.15,101.33,0.15,2.5,6.69,8.21,2.65,0,0.32,10.58,6.87,0.93,3.96,3.13,0,459.97,348.5
[BMIM] octyl sulfate,1454.4,304.15,101.33,0.15,2.5,6.69,8.21,2.65,0,0.32,10.58,6.87,0.93,3.96,3.13,0,459.97,348.5
[BMIM] octyl sulfate,1451.3,305.15,101.33,0.15,2.5,6.69,8.21,2.65,0,0.32,10.58,6.87,0.93,3.96,3.13,0,459.97,348.5
[BMIM] octyl sulfate,1448.3,306.15,101.33,0.15,2.5,6.69,8.21,2.65,0,0.32,10.58,6.87,0.93,3.96,3.13,0,459.97,348.5
[BMIM] octyl sulfate,1445.3,307.15,101.33,0.15,2.5,6.69,8.21,2.65,0,0.32,10.58,6.87,0.93,3.96,3.13,0,459.97,348.5
[BMIM] octyl sulfate,1442.4,308.15,101.33,0.15,2.5,6.69,8.21,2.65,0,0.32,10.58,6.87,0.93,3.96,3.13,0,459.97,348.5
[BMIM] octyl sulfate,1439.4,309.15,101.33,0.15,2.5,6.69,8.21,2.65,0,0.32,10.58,6.87,0.93,3.96,3.13,0,459.97,348.5
[BMIM] octyl sulfate,1436.5,310.15,101.33,0.15,2.5,6.69,8.21,2.65,0,0.32,10.58,6.87,0.93,3.96,3.13,0,459.97,348.5
[BMIM] octyl sulfate,1433.6,311.15,101.33,0.15,2.5,6.69,8.21,2.65,0,0.32,10.58,6.87,0.93,3.96,3.13,0,459.97,348.5
[BMIM] octyl sulfate,1430.7,312.15,101.33,0.15,2.5,6.69,8.21,2.65,0,0.32,10.58,6.87,0.93,3.96,3.13,0,459.97,348.5
[BMIM] octyl sulfate,1427.8,313.15,101.33,0.15,2.5,6.69,8.21,2.65,0,0.32,10.58,6.87,0.93,3.96,3.13,0,459.97,348.5
[BMIM] octyl sulfate,1425,314.15,101.33,0.15,2.5,6.69,8.21,2.65,0,0.32,10.58,6.87,0.93,3.96,3.13,0,459.97,348.5
[BMIM] octyl sulfate,1422.1,315.15,101.33,0.15,2.5,6.69,8.21,2.65,0,0.32,10.58,6.87,0.93,3.96,3.13,0,459.97,348.5
[BMIM] octyl sulfate,1419.2,316.15,101.33,0.15,2.5,6.69,8.21,2.65,0,0.32,10.58,6.87,0.93,3.96,3.13,0,459.97,348.5
[BMIM] octyl sulfate,1416.5,317.15,101.33,0.15,2.5,6.69,8.21,2.65,0,0.32,10.58,6.87,0.93,3.96,3.13,0,459.97,348.5
[BMIM] octyl sulfate,1413.7,318.15,101.33,0.15,2.5,6.69,8.21,2.65,0,0.32,10.58,6.87,0.93,3.96,3.13,0,459.97,348.5
[BMIM] octyl sulfate,1410.9,319.15,101.33,0.15,2.5,6.69,8.21,2.65,0,0.32,10.58,6.87,0.93,3.96,3.13,0,459.97,348.5
[BMIM] octyl sulfate,1408.1,320.15,101.33,0.15,2.5,6.69,8.21,2.65,0,0.32,10.58,6.87,0.93,3.96,3.13,0,459.97,348.5
[BMIM] octyl sulfate,1405.4,321.15,101.33,0.15,2.5,6.69,8.21,2.65,0,0.32,10.58,6.87,0.93,3.96,3.13,0,459.97,348.5
[BMIM] octyl sulfate,1402.6,322.15,101.33,0.15,2.5,6.69,8.21,2.65,0,0.32,10.58,6.87,0.93,3.96,3.13,0,459.97,348.5
[BMIM] octyl sulfate,1399.9,323.15,101.33,0.15,2.5,6.69,8.21,2.65,0,0.32,10.58,6.87,0.93,3.96,3.13,0,459.97,348.5
[BMIM] octyl sulfate,1397.2,324.15,101.33,0.15,2.5,6.69,8.21,2.65,0,0.32,10.58,6.87,0.93,3.96,3.13,0,459.97,348.5
[BMIM] octyl sulfate,1394.5,325.15,101.33,0.15,2.5,6.69,8.21,2.65,0,0.32,10.58,6.87,0.93,3.96,3.13,0,459.97,348.5
[BMIM] octyl sulfate,1391.7,326.15,101.33,0.15,2.5,6.69,8.21,2.65,0,0.32,10.58,6.87,0.93,3.96,3.13,0,459.97,348.5
[BMIM] octyl sulfate,1389.1,327.15,101.33,0.15,2.5,6.69,8.21,2.65,0,0.32,10.58,6.87,0.93,3.96,3.13,0,459.97,348.5
[BMIM] octyl sulfate,1386.4,328.15,101.33,0.15,2.5,6.69,8.21,2.65,0,0.32,10.58,6.87,0.93,3.96,3.13,0,459.97,348.5
[BMIM] octyl sulfate,1383.7,329.15,101.33,0.15,2.5,6.69,8.21,2.65,0,0.32,10.58,6.87,0.93,3.96,3.13,0,459.97,348.5
[BMIM] octyl sulfate,1381,330.15,101.33,0.15,2.5,6.69,8.21,2.65,0,0.32,10.58,6.87,0.93,3.96,3.13,0,459.97,348.5
[BMIM] octyl sulfate,1378.4,331.15,101.33,0.15,2.5,6.69,8.21,2.65,0,0.32,10.58,6.87,0.93,3.96,3.13,0,459.97,348.5
[BMIM] octyl sulfate,1375.7,332.15,101.33,0.15,2.5,6.69,8.21,2.65,0,0.32,10.58,6.87,0.93,3.96,3.13,0,459.97,348.5
[BMIM] octyl sulfate,1373.1,333.15,101.33,0.15,2.5,6.69,8.21,2.65,0,0.32,10.58,6.87,0.93,3.96,3.13,0,459.97,348.5
[BMIM] octyl sulfate,1370.4,334.15,101.33,0.15,2.5,6.69,8.21,2.65,0,0.32,10.58,6.87,0.93,3.96,3.13,0,459.97,348.5
[BMIM] octyl sulfate,1367.8,335.15,101.33,0.15,2.5,6.69,8.21,2.65,0,0.32,10.58,6.87,0.93,3.96,3.13,0,459.97,348.5
[BMIM] octyl sulfate,1365.1,336.15,101.33,0.15,2.5,6.69,8.21,2.65,0,0.32,10.58,6.87,0.93,3.96,3.13,0,459.97,348.5
[BMIM] octyl sulfate,1362.6,337.15,101.33,0.15,2.5,6.69,8.21,2.65,0,0.32,10.58,6.87,0.93,3.96,3.13,0,459.97,348.5
[BMIM] octyl sulfate,1360,338.15,101.33,0.15,2.5,6.69,8.21,2.65,0,0.32,10.58,6.87,0.93,3.96,3.13,0,459.97,348.5
[BMIM] octyl sulfate,1357.4,339.15,101.33,0.15,2.5,6.69,8.21,2.65,0,0.32,10.58,6.87,0.93,3.96,3.13,0,459.97,348.5
[BMIM] octyl sulfate,1354.8,340.15,101.33,0.15,2.5,6.69,8.21,2.65,0,0.32,10.58,6.87,0.93,3.96,3.13,0,459.97,348.5
[BMIM] octyl sulfate,1352.2,341.15,101.33,0.15,2.5,6.69,8.21,2.65,0,0.32,10.58,6.87,0.93,3.96,3.13,0,459.97,348.5
[BMIM] octyl sulfate,1349.6,342.15,101.33,0.15,2.5,6.69,8.21,2.65,0,0.32,10.58,6.87,0.93,3.96,3.13,0,459.97,348.5
[BMIM] octyl sulfate,1347.1,343.15,101.33,0.15,2.5,6.69,8.21,2.65,0,0.32,10.58,6.87,0.93,3.96,3.13,0,459.97,348.5
[BMIM]octyl sulfate,1557.2,278.15,101.33,0.15,2.5,6.69,8.21,2.65,0,0.32,10.58,6.87,0.93,3.96,3.13,0,459.97,348.5
[BMIM]octyl sulfate,1536.8,283.15,101.33,0.15,2.5,6.69,8.21,2.65,0,0.32,10.58,6.87,0.93,3.96,3.13,0,459.97,348.5
[BMIM]octyl sulfate,1518.2,288.15,101.33,0.15,2.5,6.69,8.21,2.65,0,0.32,10.58,6.87,0.93,3.96,3.13,0,459.97,348.5
[BMIM]octyl sulfate,1501,293.15,101.33,0.15,2.5,6.69,8.21,2.65,0,0.32,10.58,6.87,0.93,3.96,3.13,0,459.97,348.5
[BMIM]octyl sulfate,1484.7,298.15,101.33,0.15,2.5,6.69,8.21,2.65,0,0.32,10.58,6.87,0.93,3.96,3.13,0,459.97,348.5
[BMIM]octyl sulfate,1469.1,303.15,101.33,0.15,2.5,6.69,8.21,2.65,0,0.32,10.58,6.87,0.93,3.96,3.13,0,459.97,348.5
[BMIM]octyl sulfate,1454.1,308.15,101.33,0.15,2.5,6.69,8.21,2.65,0,0.32,10.58,6.87,0.93,3.96,3.13,0,459.97,348.5
[BMIM]octyl sulfate,1439.6,313.15,101.33,0.15,2.5,6.69,8.21,2.65,0,0.32,10.58,6.87,0.93,3.96,3.13,0,459.97,348.5
[BMIM]octyl sulfate,1425.6,318.15,101.33,0.15,2.5,6.69,8.21,2.65,0,0.32,10.58,6.87,0.93,3.96,3.13,0,459.97,348.5
[BMIM]octyl sulfate,1412,323.15,101.33,0.15,2.5,6.69,8.21,2.65,0,0.32,10.58,6.87,0.93,3.96,3.13,0,459.97,348.5
[BMIM]octyl sulfate,1398.8,328.15,101.33,0.15,2.5,6.69,8.21,2.65,0,0.32,10.58,6.87,0.93,3.96,3.13,0,459.97,348.5
[BMIM]octyl sulfate,1385.9,333.15,101.33,0.15,2.5,6.69,8.21,2.65,0,0.32,10.58,6.87,0.93,3.96,3.13,0,459.97,348.5
[BMIM]octyl sulfate,1373.3,338.15,101.33,0.15,2.5,6.69,8.21,2.65,0,0.32,10.58,6.87,0.93,3.96,3.13,0,459.97,348.5
[BMIM]octyl sulfate,1361,343.15,101.33,0.15,2.5,6.69,8.21,2.65,0,0.32,10.58,6.87,0.93,3.96,3.13,0,459.97,348.5
[BMIM]tris(pentafluoroethyl)trifluorophosphate,1156,278.15,101.33,0.15,2.5,6.69,8.21,2.65,0,0,0.75,17.93,6.17,0.43,0,0,454.84,584.23
[BMIM]tris(pentafluoroethyl)trifluorophosphate,1156.1,278.15,101.33,0.15,2.5,6.69,8.21,2.65,0,0,0.75,17.93,6.17,0.43,0,0,454.84,584.23
[BMIM]tris(pentafluoroethyl)trifluorophosphate,1143.4,283.15,101.33,0.15,2.5,6.69,8.21,2.65,0,0,0.75,17.93,6.17,0.43,0,0,454.84,584.23
[BMIM]tris(pentafluoroethyl)trifluorophosphate,1143.7,283.15,101.33,0.15,2.5,6.69,8.21,2.65,0,0,0.75,17.93,6.17,0.43,0,0,454.84,584.23
[BMIM]tris(pentafluoroethyl)trifluorophosphate,1143.7,283.15,101.33,0.15,2.5,6.69,8.21,2.65,0,0,0.75,17.93,6.17,0.43,0,0,454.84,584.23
[BMIM]tris(pentafluoroethyl)trifluorophosphate,1119.1,293.15,101.33,0.15,2.5,6.69,8.21,2.65,0,0,0.75,17.93,6.17,0.43,0,0,454.84,584.23
[BMIM]tris(pentafluoroethyl)trifluorophosphate,1119.6,293.15,101.33,0.15,2.5,6.69,8.21,2.65,0,0,0.75,17.93,6.17,0.43,0,0,454.84,584.23
[BMIM]tris(pentafluoroethyl)trifluorophosphate,1119.7,293.15,101.33,0.15,2.5,6.69,8.21,2.65,0,0,0.75,17.93,6.17,0.43,0,0,454.84,584.23
[BMIM]tris(pentafluoroethyl)trifluorophosphate,1095.8,303.15,101.33,0.15,2.5,6.69,8.21,2.65,0,0,0.75,17.93,6.17,0.43,0,0,454.84,584.23
[BMIM]tris(pentafluoroethyl)trifluorophosphate,1096,303.15,101.33,0.15,2.5,6.69,8.21,2.65,0,0,0.75,17.93,6.17,0.43,0,0,454.84,584.23
[BMIM]tris(pentafluoroethyl)trifluorophosphate,1096.5,303.15,101.33,0.15,2.5,6.69,8.21,2.65,0,0,0.75,17.93,6.17,0.43,0,0,454.84,584.23
[BMIM]tris(pentafluoroethyl)trifluorophosphate,1073.3,313.15,101.33,0.15,2.5,6.69,8.21,2.65,0,0,0.75,17.93,6.17,0.43,0,0,454.84,584.23
[BMIM]tris(pentafluoroethyl)trifluorophosphate,1073.6,313.16,101.33,0.15,2.5,6.69,8.21,2.65,0,0,0.75,17.93,6.17,0.43,0,0,454.84,584.23
[BMIM]tris(pentafluoroethyl)trifluorophosphate,1051.7,323.16,101.33,0.15,2.5,6.69,8.21,2.65,0,0,0.75,17.93,6.17,0.43,0,0,454.84,584.23
[BMIM]tris(pentafluoroethyl)trifluorophosphate,1030.3,333.15,101.33,0.15,2.5,6.69,8.21,2.65,0,0,0.75,17.93,6.17,0.43,0,0,454.84,584.23
[BMIM]tris(pentafluoroethyl)trifluorophosphate,1030.3,333.15,101.33,0.15,2.5,6.69,8.21,2.65,0,0,0.75,17.93,6.17,0.43,0,0,454.84,584.23
[BMIM]tris(pentafluoroethyl)trifluorophosphate,1009.7,343.15,101.33,0.15,2.5,6.69,8.21,2.65,0,0,0.75,17.93,6.17,0.43,0,0,454.84,584.23
[BMIM]tris(pentafluoroethyl)trifluorophosphate,1009.7,343.16,101.33,0.15,2.5,6.69,8.21,2.65,0,0,0.75,17.93,6.17,0.43,0,0,454.84,584.23
[BMIM][FeCl4],1480.35,273.15,101,0.15,2.5,6.69,8.21,2.65,0,0,0.01,3.6,12.22,0.02,0,0,360.59,336.88
[BMIM][FeCl4],1481.66,273.15,799,0.15,2.5,6.69,8.21,2.65,0,0,0.01,3.6,12.22,0.02,0,0,360.59,336.88
[BMIM][FeCl4],1490.38,273.17,5486,0.15,2.5,6.69,8.21,2.65,0,0,0.01,3.6,12.22,0.02,0,0,360.59,336.88
[BMIM][FeCl4],1501.25,273.16,11393,0.15,2.5,6.69,8.21,2.65,0,0,0.01,3.6,12.22,0.02,0,0,360.59,336.88
[BMIM][FeCl4],1516.89,273.15,20059,0.15,2.5,6.69,8.21,2.65,0,0,0.01,3.6,12.22,0.02,0,0,360.59,336.88
[BMIM][FeCl4],1534.39,273.14,29997,0.15,2.5,6.69,8.21,2.65,0,0,0.01,3.6,12.22,0.02,0,0,360.59,336.88
[BMIM][FeCl4],1551.43,273.13,39921,0.15,2.5,6.69,8.21,2.65,0,0,0.01,3.6,12.22,0.02,0,0,360.59,336.88
[BMIM][FeCl4],1568.27,273.15,49994,0.15,2.5,6.69,8.21,2.65,0,0,0.01,3.6,12.22,0.02,0,0,360.59,336.88
[BMIM][FeCl4],1583.63,273.16,59394,0.15,2.5,6.69,8.21,2.65,0,0,0.01,3.6,12.22,0.02,0,0,360.59,336.88
[BMIM][FeCl4],1600.57,273.16,69993,0.15,2.5,6.69,8.21,2.65,0,0,0.01,3.6,12.22,0.02,0,0,360.59,336.88
[BMIM][FeCl4],1615.88,273.16,79797,0.15,2.5,6.69,8.21,2.65,0,0,0.01,3.6,12.22,0.02,0,0,360.59,336.88
[BMIM][FeCl4],1631.45,273.17,89994,0.15,2.5,6.69,8.21,2.65,0,0,0.01,3.6,12.22,0.02,0,0,360.59,336.88
[BMIM][FeCl4],1646.01,273.18,99735,0.15,2.5,6.69,8.21,2.65,0,0,0.01,3.6,12.22,0.02,0,0,360.59,336.88
[BMIM][FeCl4],1660.83,273.18,109856,0.15,2.5,6.69,8.21,2.65,0,0,0.01,3.6,12.22,0.02,0,0,360.59,336.88
[BMIM][FeCl4],1675.53,273.18,120110,0.15,2.5,6.69,8.21,2.65,0,0,0.01,3.6,12.22,0.02,0,0,360.59,336.88
[BMIM][FeCl4],1689.26,273.15,129853,0.15,2.5,6.69,8.21,2.65,0,0,0.01,3.6,12.22,0.02,0,0,360.59,336.88
[BMIM][FeCl4],1702,273.14,139081,0.15,2.5,6.69,8.21,2.65,0,0,0.01,3.6,12.22,0.02,0,0,360.59,336.88
[BMIM][FeCl4],1464.65,283.15,101,0.15,2.5,6.69,8.21,2.65,0,0,0.01,3.6,12.22,0.02,0,0,360.59,336.88
[BMIM][FeCl4],1467.38,283.13,1502,0.15,2.5,6.69,8.21,2.65,0,0,0.01,3.6,12.22,0.02,0,0,360.59,336.88
[BMIM][FeCl4],1474.36,283.2,5208,0.15,2.5,6.69,8.21,2.65,0,0,0.01,3.6,12.22,0.02,0,0,360.59,336.88
[BMIM][FeCl4],1483.35,283.17,9939,0.15,2.5,6.69,8.21,2.65,0,0,0.01,3.6,12.22,0.02,0,0,360.59,336.88
[BMIM][FeCl4],1501.96,283.14,19949,0.15,2.5,6.69,8.21,2.65,0,0,0.01,3.6,12.22,0.02,0,0,360.59,336.88
[BMIM][FeCl4],1520.09,283.15,29997,0.15,2.5,6.69,8.21,2.65,0,0,0.01,3.6,12.22,0.02,0,0,360.59,336.88
[BMIM][FeCl4],1537.85,283.16,40097,0.15,2.5,6.69,8.21,2.65,0,0,0.01,3.6,12.22,0.02,0,0,360.59,336.88
[BMIM][FeCl4],1554.87,283.15,49994,0.15,2.5,6.69,8.21,2.65,0,0,0.01,3.6,12.22,0.02,0,0,360.59,336.88
[BMIM][FeCl4],1571.65,283.12,59973,0.15,2.5,6.69,8.21,2.65,0,0,0.01,3.6,12.22,0.02,0,0,360.59,336.88
[BMIM][FeCl4],1588.08,283.12,69997,0.15,2.5,6.69,8.21,2.65,0,0,0.01,3.6,12.22,0.02,0,0,360.59,336.88
[BMIM][FeCl4],1604.6,283.1,80288,0.15,2.5,6.69,8.21,2.65,0,0,0.01,3.6,12.22,0.02,0,0,360.59,336.88
[BMIM][FeCl4],1619.76,283.15,89997,0.15,2.5,6.69,8.21,2.65,0,0,0.01,3.6,12.22,0.02,0,0,360.59,336.88
[BMIM][FeCl4],1633.99,283.16,99260,0.15,2.5,6.69,8.21,2.65,0,0,0.01,3.6,12.22,0.02,0,0,360.59,336.88
[BMIM][FeCl4],1649.93,283.15,109837,0.15,2.5,6.69,8.21,2.65,0,0,0.01,3.6,12.22,0.02,0,0,360.59,336.88
[BMIM][FeCl4],1664.24,283.14,119521,0.15,2.5,6.69,8.21,2.65,0,0,0.01,3.6,12.22,0.02,0,0,360.59,336.88
[BMIM][FeCl4],1679.16,283.14,129833,0.15,2.5,6.69,8.21,2.65,0,0,0.01,3.6,12.22,0.02,0,0,360.59,336.88
[BMIM][FeCl4],1692.44,283.14,139188,0.15,2.5,6.69,8.21,2.65,0,0,0.01,3.6,12.22,0.02,0,0,360.59,336.88
[BMIM][FeCl4],1448.01,293.15,101,0.15,2.5,6.69,8.21,2.65,0,0,0.01,3.6,12.22,0.02,0,0,360.59,336.88
[BMIM][FeCl4],1450.5,293.17,1375,0.15,2.5,6.69,8.21,2.65,0,0,0.01,3.6,12.22,0.02,0,0,360.59,336.88
[BMIM][FeCl4],1457.81,293.18,5097,0.15,2.5,6.69,8.21,2.65,0,0,0.01,3.6,12.22,0.02,0,0,360.59,336.88
[BMIM][FeCl4],1468.28,293.16,10467,0.15,2.5,6.69,8.21,2.65,0,0,0.01,3.6,12.22,0.02,0,0,360.59,336.88
[BMIM][FeCl4],1486.21,293.14,19864,0.15,2.5,6.69,8.21,2.65,0,0,0.01,3.6,12.22,0.02,0,0,360.59,336.88
[BMIM][FeCl4],1505.03,293.14,29997,0.15,2.5,6.69,8.21,2.65,0,0,0.01,3.6,12.22,0.02,0,0,360.59,336.88
[BMIM][FeCl4],1521.95,293.14,39342,0.15,2.5,6.69,8.21,2.65,0,0,0.01,3.6,12.22,0.02,0,0,360.59,336.88
[BMIM][FeCl4],1540.77,293.15,49996,0.15,2.5,6.69,8.21,2.65,0,0,0.01,3.6,12.22,0.02,0,0,360.59,336.88
[BMIM][FeCl4],1559,293.15,60572,0.15,2.5,6.69,8.21,2.65,0,0,0.01,3.6,12.22,0.02,0,0,360.59,336.88
[BMIM][FeCl4],1574.87,293.15,69993,0.15,2.5,6.69,8.21,2.65,0,0,0.01,3.6,12.22,0.02,0,0,360.59,336.88
[BMIM][FeCl4],1591.93,293.15,80343,0.15,2.5,6.69,8.21,2.65,0,0,0.01,3.6,12.22,0.02,0,0,360.59,336.88
[BMIM][FeCl4],1607.5,293.15,89997,0.15,2.5,6.69,8.21,2.65,0,0,0.01,3.6,12.22,0.02,0,0,360.59,336.88
[BMIM][FeCl4],1622.25,293.15,99322,0.15,2.5,6.69,8.21,2.65,0,0,0.01,3.6,12.22,0.02,0,0,360.59,336.88
[BMIM][FeCl4],1638.54,293.15,109827,0.15,2.5,6.69,8.21,2.65,0,0,0.01,3.6,12.22,0.02,0,0,360.59,336.88
[BMIM][FeCl4],1652.4,293.16,118944,0.15,2.5,6.69,8.21,2.65,0,0,0.01,3.6,12.22,0.02,0,0,360.59,336.88
[BMIM][FeCl4],1668.63,293.16,129823,0.15,2.5,6.69,8.21,2.65,0,0,0.01,3.6,12.22,0.02,0,0,360.59,336.88
[BMIM][FeCl4],1683.12,293.16,139727,0.15,2.5,6.69,8.21,2.65,0,0,0.01,3.6,12.22,0.02,0,0,360.59,336.88
[BMIM][FeCl4],1439.36,298.15,101,0.15,2.5,6.69,8.21,2.65,0,0,0.01,3.6,12.22,0.02,0,0,360.59,336.88
[BMIM][FeCl4],1441.22,298.15,1026,0.15,2.5,6.69,8.21,2.65,0,0,0.01,3.6,12.22,0.02,0,0,360.59,336.88
[BMIM][FeCl4],1449.17,298.15,5002,0.15,2.5,6.69,8.21,2.65,0,0,0.01,3.6,12.22,0.02,0,0,360.59,336.88
