IonicLiuid,ST-exp,T (K),S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,Area (Å2),Mol-Wt (g/mol)
[N(4)111][Tf2N],37.48,314.79,0,2.11495,7.85705,6.46095,1.83015,0,0.2248,2.39025,9.532,2.92055,5.2297,0.031,0,385.9151,396.3726
[N(4)111][Tf2N],37.28,320.39,0,2.11495,7.85705,6.46095,1.83015,0,0.2248,2.39025,9.532,2.92055,5.2297,0.031,0,385.9151,396.3726
[N(4)111][Tf2N],37.09,326.4,0,2.11495,7.85705,6.46095,1.83015,0,0.2248,2.39025,9.532,2.92055,5.2297,0.031,0,385.9151,396.3726
[N(4)111][Tf2N],36.91,330.16,0,2.11495,7.85705,6.46095,1.83015,0,0.2248,2.39025,9.532,2.92055,5.2297,0.031,0,385.9151,396.3726
[N(4)111][Tf2N],36.68,335.64,0,2.11495,7.85705,6.46095,1.83015,0,0.2248,2.39025,9.532,2.92055,5.2297,0.031,0,385.9151,396.3726
[N(4)111][Tf2N],36.5,340.58,0,2.11495,7.85705,6.46095,1.83015,0,0.2248,2.39025,9.532,2.92055,5.2297,0.031,0,385.9151,396.3726
[N(10)111][Tf2N],35.42,300.96,0,2.1006,7.7739,13.26925,6.91275,0.1228,0.2248,2.39025,9.532,2.92055,5.2297,0.031,0,505.0794,480.5327
[N(10)111][Tf2N],34.81,307.75,0,2.1006,7.7739,13.26925,6.91275,0.1228,0.2248,2.39025,9.532,2.92055,5.2297,0.031,0,505.0794,480.5327
[N(10)111][Tf2N],34.55,312.28,0,2.1006,7.7739,13.26925,6.91275,0.1228,0.2248,2.39025,9.532,2.92055,5.2297,0.031,0,505.0794,480.5327
[N(10)111][Tf2N],34.2,318.08,0,2.1006,7.7739,13.26925,6.91275,0.1228,0.2248,2.39025,9.532,2.92055,5.2297,0.031,0,505.0794,480.5327
[N(10)111][Tf2N],33.71,324.03,0,2.1006,7.7739,13.26925,6.91275,0.1228,0.2248,2.39025,9.532,2.92055,5.2297,0.031,0,505.0794,480.5327
[N(10)111][Tf2N],33.36,330.53,0,2.1006,7.7739,13.26925,6.91275,0.1228,0.2248,2.39025,9.532,2.92055,5.2297,0.031,0,505.0794,480.5327
[N(10)111][Tf2N],32.82,337.12,0,2.1006,7.7739,13.26925,6.91275,0.1228,0.2248,2.39025,9.532,2.92055,5.2297,0.031,0,505.0794,480.5327
[N(10)111][Tf2N],32.51,342.53,0,2.1006,7.7739,13.26925,6.91275,0.1228,0.2248,2.39025,9.532,2.92055,5.2297,0.031,0,505.0794,480.5327
[N(10)111][Tf2N],32.23,347.26,0,2.1006,7.7739,13.26925,6.91275,0.1228,0.2248,2.39025,9.532,2.92055,5.2297,0.031,0,505.0794,480.5327
[N(6)111][Tf2N],35.88,300.35,0,2.138,7.7457,8.8534,3.4537,0.0309,0.2248,2.39025,9.532,2.92055,5.2297,0.031,0,425.5014,424.426
[N(6)111][Tf2N],35.57,304.25,0,2.138,7.7457,8.8534,3.4537,0.0309,0.2248,2.39025,9.532,2.92055,5.2297,0.031,0,425.5014,424.426
[N(6)111][Tf2N],35.32,307.65,0,2.138,7.7457,8.8534,3.4537,0.0309,0.2248,2.39025,9.532,2.92055,5.2297,0.031,0,425.5014,424.426
[N(6)111][Tf2N],34.86,314.75,0,2.138,7.7457,8.8534,3.4537,0.0309,0.2248,2.39025,9.532,2.92055,5.2297,0.031,0,425.5014,424.426
[N(6)111][Tf2N],34.64,318.15,0,2.138,7.7457,8.8534,3.4537,0.0309,0.2248,2.39025,9.532,2.92055,5.2297,0.031,0,425.5014,424.426
[N(6)111][Tf2N],34.36,322.55,0,2.138,7.7457,8.8534,3.4537,0.0309,0.2248,2.39025,9.532,2.92055,5.2297,0.031,0,425.5014,424.426
[N(6)111][Tf2N],34.14,326.25,0,2.138,7.7457,8.8534,3.4537,0.0309,0.2248,2.39025,9.532,2.92055,5.2297,0.031,0,425.5014,424.426
[N(6)111][Tf2N],33.86,331.35,0,2.138,7.7457,8.8534,3.4537,0.0309,0.2248,2.39025,9.532,2.92055,5.2297,0.031,0,425.5014,424.426
[N(6)111][Tf2N],33.77,333.35,0,2.138,7.7457,8.8534,3.4537,0.0309,0.2248,2.39025,9.532,2.92055,5.2297,0.031,0,425.5014,424.426
[N2226][Tf2N],34.1,298,0,0.9789,9.22705,12.04375,4.0958,0.0302,0.2248,2.39025,9.532,2.92055,5.2297,0.031,0,467.043,466.506
[N2226][Tf2N],33.7,303,0,0.9789,9.22705,12.04375,4.0958,0.0302,0.2248,2.39025,9.532,2.92055,5.2297,0.031,0,467.043,466.506
[N2226][Tf2N],33.3,308,0,0.9789,9.22705,12.04375,4.0958,0.0302,0.2248,2.39025,9.532,2.92055,5.2297,0.031,0,467.043,466.506
[N2226][Tf2N],32.9,313,0,0.9789,9.22705,12.04375,4.0958,0.0302,0.2248,2.39025,9.532,2.92055,5.2297,0.031,0,467.043,466.506
[N2226][Tf2N],32.5,318,0,0.9789,9.22705,12.04375,4.0958,0.0302,0.2248,2.39025,9.532,2.92055,5.2297,0.031,0,467.043,466.506
[N2226][Tf2N],32.1,323,0,0.9789,9.22705,12.04375,4.0958,0.0302,0.2248,2.39025,9.532,2.92055,5.2297,0.031,0,467.043,466.506
[N2226][Tf2N],31.7,328,0,0.9789,9.22705,12.04375,4.0958,0.0302,0.2248,2.39025,9.532,2.92055,5.2297,0.031,0,467.043,466.506
[N2226][Tf2N],31.3,333,0,0.9789,9.22705,12.04375,4.0958,0.0302,0.2248,2.39025,9.532,2.92055,5.2297,0.031,0,467.043,466.506
[N2226][Tf2N],30.9,338,0,0.9789,9.22705,12.04375,4.0958,0.0302,0.2248,2.39025,9.532,2.92055,5.2297,0.031,0,467.043,466.506
[N2226][Tf2N],30.5,343,0,0.9789,9.22705,12.04375,4.0958,0.0302,0.2248,2.39025,9.532,2.92055,5.2297,0.031,0,467.043,466.506
[N2226][Tf2N],30.1,348,0,0.9789,9.22705,12.04375,4.0958,0.0302,0.2248,2.39025,9.532,2.92055,5.2297,0.031,0,467.043,466.506
[N2226][Tf2N],29.7,353,0,0.9789,9.22705,12.04375,4.0958,0.0302,0.2248,2.39025,9.532,2.92055,5.2297,0.031,0,467.043,466.506
[N2226][Tf2N],29.3,358,0,0.9789,9.22705,12.04375,4.0958,0.0302,0.2248,2.39025,9.532,2.92055,5.2297,0.031,0,467.043,466.506
[N2226][Tf2N],28.9,363,0,0.9789,9.22705,12.04375,4.0958,0.0302,0.2248,2.39025,9.532,2.92055,5.2297,0.031,0,467.043,466.506
[N2226][Tf2N],28.5,368,0,0.9789,9.22705,12.04375,4.0958,0.0302,0.2248,2.39025,9.532,2.92055,5.2297,0.031,0,467.043,466.506
[N2226][Tf2N],28.2,373,0,0.9789,9.22705,12.04375,4.0958,0.0302,0.2248,2.39025,9.532,2.92055,5.2297,0.031,0,467.043,466.506
[N2225][Tf2N],35.7,298,0,0.9806,9.2433,10.8554,3.2588,0.0131,0.2248,2.39025,9.532,2.92055,5.2297,0.031,0,446.7953,452.4793
[N2225][Tf2N],35.4,303,0,0.9806,9.2433,10.8554,3.2588,0.0131,0.2248,2.39025,9.532,2.92055,5.2297,0.031,0,446.7953,452.4793
[N2225][Tf2N],35,308,0,0.9806,9.2433,10.8554,3.2588,0.0131,0.2248,2.39025,9.532,2.92055,5.2297,0.031,0,446.7953,452.4793
[N2225][Tf2N],34.7,313,0,0.9806,9.2433,10.8554,3.2588,0.0131,0.2248,2.39025,9.532,2.92055,5.2297,0.031,0,446.7953,452.4793
[N2225][Tf2N],34.3,318,0,0.9806,9.2433,10.8554,3.2588,0.0131,0.2248,2.39025,9.532,2.92055,5.2297,0.031,0,446.7953,452.4793
[N2225][Tf2N],34,323,0,0.9806,9.2433,10.8554,3.2588,0.0131,0.2248,2.39025,9.532,2.92055,5.2297,0.031,0,446.7953,452.4793
[N2225][Tf2N],33.6,328,0,0.9806,9.2433,10.8554,3.2588,0.0131,0.2248,2.39025,9.532,2.92055,5.2297,0.031,0,446.7953,452.4793
[N2225][Tf2N],33.3,333,0,0.9806,9.2433,10.8554,3.2588,0.0131,0.2248,2.39025,9.532,2.92055,5.2297,0.031,0,446.7953,452.4793
[N2225][Tf2N],32.9,338,0,0.9806,9.2433,10.8554,3.2588,0.0131,0.2248,2.39025,9.532,2.92055,5.2297,0.031,0,446.7953,452.4793
[N2225][Tf2N],32.6,343,0,0.9806,9.2433,10.8554,3.2588,0.0131,0.2248,2.39025,9.532,2.92055,5.2297,0.031,0,446.7953,452.4793
[N2225][Tf2N],32.2,348,0,0.9806,9.2433,10.8554,3.2588,0.0131,0.2248,2.39025,9.532,2.92055,5.2297,0.031,0,446.7953,452.4793
[N2225][Tf2N],31.8,353,0,0.9806,9.2433,10.8554,3.2588,0.0131,0.2248,2.39025,9.532,2.92055,5.2297,0.031,0,446.7953,452.4793
[N2225][Tf2N],31.5,358,0,0.9806,9.2433,10.8554,3.2588,0.0131,0.2248,2.39025,9.532,2.92055,5.2297,0.031,0,446.7953,452.4793
[N2225][Tf2N],31.1,363,0,0.9806,9.2433,10.8554,3.2588,0.0131,0.2248,2.39025,9.532,2.92055,5.2297,0.031,0,446.7953,452.4793
[N2225][Tf2N],30.7,368,0,0.9806,9.2433,10.8554,3.2588,0.0131,0.2248,2.39025,9.532,2.92055,5.2297,0.031,0,446.7953,452.4793
[N2225][Tf2N],30.4,373,0,0.9806,9.2433,10.8554,3.2588,0.0131,0.2248,2.39025,9.532,2.92055,5.2297,0.031,0,446.7953,452.4793
[N2228][Tf2N],33.1,298,0,0.9736,9.21365,14.2555,5.7911,0.08225,0.2248,2.39025,9.532,2.92055,5.2297,0.031,0,506.4465,494.5593
[N2228][Tf2N],32.8,303,0,0.9736,9.21365,14.2555,5.7911,0.08225,0.2248,2.39025,9.532,2.92055,5.2297,0.031,0,506.4465,494.5593
[N2228][Tf2N],32.3,308,0,0.9736,9.21365,14.2555,5.7911,0.08225,0.2248,2.39025,9.532,2.92055,5.2297,0.031,0,506.4465,494.5593
[N2228][Tf2N],31.8,313,0,0.9736,9.21365,14.2555,5.7911,0.08225,0.2248,2.39025,9.532,2.92055,5.2297,0.031,0,506.4465,494.5593
[N2228][Tf2N],31.4,318,0,0.9736,9.21365,14.2555,5.7911,0.08225,0.2248,2.39025,9.532,2.92055,5.2297,0.031,0,506.4465,494.5593
[N2228][Tf2N],31,323,0,0.9736,9.21365,14.2555,5.7911,0.08225,0.2248,2.39025,9.532,2.92055,5.2297,0.031,0,506.4465,494.5593
[N2228][Tf2N],30.6,328,0,0.9736,9.21365,14.2555,5.7911,0.08225,0.2248,2.39025,9.532,2.92055,5.2297,0.031,0,506.4465,494.5593
[N2228][Tf2N],30.1,333,0,0.9736,9.21365,14.2555,5.7911,0.08225,0.2248,2.39025,9.532,2.92055,5.2297,0.031,0,506.4465,494.5593
[N2228][Tf2N],29.7,338,0,0.9736,9.21365,14.2555,5.7911,0.08225,0.2248,2.39025,9.532,2.92055,5.2297,0.031,0,506.4465,494.5593
[N2228][Tf2N],29.3,343,0,0.9736,9.21365,14.2555,5.7911,0.08225,0.2248,2.39025,9.532,2.92055,5.2297,0.031,0,506.4465,494.5593
[N2228][Tf2N],28.9,348,0,0.9736,9.21365,14.2555,5.7911,0.08225,0.2248,2.39025,9.532,2.92055,5.2297,0.031,0,506.4465,494.5593
[N2228][Tf2N],28.6,353,0,0.9736,9.21365,14.2555,5.7911,0.08225,0.2248,2.39025,9.532,2.92055,5.2297,0.031,0,506.4465,494.5593
[N2228][Tf2N],28.1,358,0,0.9736,9.21365,14.2555,5.7911,0.08225,0.2248,2.39025,9.532,2.92055,5.2297,0.031,0,506.4465,494.5593
[N2228][Tf2N],27.7,363,0,0.9736,9.21365,14.2555,5.7911,0.08225,0.2248,2.39025,9.532,2.92055,5.2297,0.031,0,506.4465,494.5593
[N2228][Tf2N],27.3,368,0,0.9736,9.21365,14.2555,5.7911,0.08225,0.2248,2.39025,9.532,2.92055,5.2297,0.031,0,506.4465,494.5593
[N2228][Tf2N],26.9,373,0,0.9736,9.21365,14.2555,5.7911,0.08225,0.2248,2.39025,9.532,2.92055,5.2297,0.031,0,506.4465,494.5593
[N222(10)][Tf2N],32.4,298,0,0.9636,9.2101,16.47085,7.55005,0.127,0.2248,2.39025,9.532,2.92055,5.2297,0.031,0,546.5025,522.6127
[N222(10)][Tf2N],32,303,0,0.9636,9.2101,16.47085,7.55005,0.127,0.2248,2.39025,9.532,2.92055,5.2297,0.031,0,546.5025,522.6127
[N222(10)][Tf2N],31.6,308,0,0.9636,9.2101,16.47085,7.55005,0.127,0.2248,2.39025,9.532,2.92055,5.2297,0.031,0,546.5025,522.6127
[N222(10)][Tf2N],31.1,313,0,0.9636,9.2101,16.47085,7.55005,0.127,0.2248,2.39025,9.532,2.92055,5.2297,0.031,0,546.5025,522.6127
[N222(10)][Tf2N],30.7,318,0,0.9636,9.2101,16.47085,7.55005,0.127,0.2248,2.39025,9.532,2.92055,5.2297,0.031,0,546.5025,522.6127
[N222(10)][Tf2N],30.2,323,0,0.9636,9.2101,16.47085,7.55005,0.127,0.2248,2.39025,9.532,2.92055,5.2297,0.031,0,546.5025,522.6127
[N222(10)][Tf2N],29.8,328,0,0.9636,9.2101,16.47085,7.55005,0.127,0.2248,2.39025,9.532,2.92055,5.2297,0.031,0,546.5025,522.6127
[N222(10)][Tf2N],29.3,333,0,0.9636,9.2101,16.47085,7.55005,0.127,0.2248,2.39025,9.532,2.92055,5.2297,0.031,0,546.5025,522.6127
[N222(10)][Tf2N],29,338,0,0.9636,9.2101,16.47085,7.55005,0.127,0.2248,2.39025,9.532,2.92055,5.2297,0.031,0,546.5025,522.6127
[N222(10)][Tf2N],28.5,343,0,0.9636,9.2101,16.47085,7.55005,0.127,0.2248,2.39025,9.532,2.92055,5.2297,0.031,0,546.5025,522.6127
[N222(10)][Tf2N],28.1,348,0,0.9636,9.2101,16.47085,7.55005,0.127,0.2248,2.39025,9.532,2.92055,5.2297,0.031,0,546.5025,522.6127
[N222(10)][Tf2N],27.6,353,0,0.9636,9.2101,16.47085,7.55005,0.127,0.2248,2.39025,9.532,2.92055,5.2297,0.031,0,546.5025,522.6127
[N222(10)][Tf2N],27.3,358,0,0.9636,9.2101,16.47085,7.55005,0.127,0.2248,2.39025,9.532,2.92055,5.2297,0.031,0,546.5025,522.6127
[N222(10)][Tf2N],26.9,363,0,0.9636,9.2101,16.47085,7.55005,0.127,0.2248,2.39025,9.532,2.92055,5.2297,0.031,0,546.5025,522.6127
[N222(10)][Tf2N],26.4,368,0,0.9636,9.2101,16.47085,7.55005,0.127,0.2248,2.39025,9.532,2.92055,5.2297,0.031,0,546.5025,522.6127
[N222(10)][Tf2N],26,373,0,0.9636,9.2101,16.47085,7.55005,0.127,0.2248,2.39025,9.532,2.92055,5.2297,0.031,0,546.5025,522.6127
[N222(12)][Tf2N],31.8,298,0,0.9753,9.1672,18.6852,9.30645,0.17255,0.2248,2.39025,9.532,2.92055,5.2297,0.031,0,586.3547,550.666
[N222(12)][Tf2N],31.3,303,0,0.9753,9.1672,18.6852,9.30645,0.17255,0.2248,2.39025,9.532,2.92055,5.2297,0.031,0,586.3547,550.666
[N222(12)][Tf2N],30.9,308,0,0.9753,9.1672,18.6852,9.30645,0.17255,0.2248,2.39025,9.532,2.92055,5.2297,0.031,0,586.3547,550.666
[N222(12)][Tf2N],30.3,313,0,0.9753,9.1672,18.6852,9.30645,0.17255,0.2248,2.39025,9.532,2.92055,5.2297,0.031,0,586.3547,550.666
[N222(12)][Tf2N],29.9,318,0,0.9753,9.1672,18.6852,9.30645,0.17255,0.2248,2.39025,9.532,2.92055,5.2297,0.031,0,586.3547,550.666
[N222(12)][Tf2N],29.5,323,0,0.9753,9.1672,18.6852,9.30645,0.17255,0.2248,2.39025,9.532,2.92055,5.2297,0.031,0,586.3547,550.666
[N222(12)][Tf2N],29.1,328,0,0.9753,9.1672,18.6852,9.30645,0.17255,0.2248,2.39025,9.532,2.92055,5.2297,0.031,0,586.3547,550.666
[N222(12)][Tf2N],28.5,333,0,0.9753,9.1672,18.6852,9.30645,0.17255,0.2248,2.39025,9.532,2.92055,5.2297,0.031,0,586.3547,550.666
[N222(12)][Tf2N],28.2,338,0,0.9753,9.1672,18.6852,9.30645,0.17255,0.2248,2.39025,9.532,2.92055,5.2297,0.031,0,586.3547,550.666
[N222(12)][Tf2N],27.7,343,0,0.9753,9.1672,18.6852,9.30645,0.17255,0.2248,2.39025,9.532,2.92055,5.2297,0.031,0,586.3547,550.666
[N222(12)][Tf2N],27.2,348,0,0.9753,9.1672,18.6852,9.30645,0.17255,0.2248,2.39025,9.532,2.92055,5.2297,0.031,0,586.3547,550.666
[N222(12)][Tf2N],26.8,353,0,0.9753,9.1672,18.6852,9.30645,0.17255,0.2248,2.39025,9.532,2.92055,5.2297,0.031,0,586.3547,550.666
[N222(12)][Tf2N],26.4,358,0,0.9753,9.1672,18.6852,9.30645,0.17255,0.2248,2.39025,9.532,2.92055,5.2297,0.031,0,586.3547,550.666
[N222(12)][Tf2N],26,363,0,0.9753,9.1672,18.6852,9.30645,0.17255,0.2248,2.39025,9.532,2.92055,5.2297,0.031,0,586.3547,550.666
[N222(12)][Tf2N],25.5,368,0,0.9753,9.1672,18.6852,9.30645,0.17255,0.2248,2.39025,9.532,2.92055,5.2297,0.031,0,586.3547,550.666
[N222(12)][Tf2N],25.2,373,0,0.9753,9.1672,18.6852,9.30645,0.17255,0.2248,2.39025,9.532,2.92055,5.2297,0.031,0,586.3547,550.666
[N2228][NF2],28.83,298.15,0,0.9736,9.21365,14.2555,5.7911,0.08225,0.14755,1.00625,2.4521,7.95525,3.06155,0.0001,0,449.3889,394.5441
[N2228][NF2],28.56,303.15,0,0.9736,9.21365,14.2555,5.7911,0.08225,0.14755,1.00625,2.4521,7.95525,3.06155,0.0001,0,449.3889,394.5441
[N2228][NF2],28.28,308.15,0,0.9736,9.21365,14.2555,5.7911,0.08225,0.14755,1.00625,2.4521,7.95525,3.06155,0.0001,0,449.3889,394.5441
[N2228][NF2],28,313.15,0,0.9736,9.21365,14.2555,5.7911,0.08225,0.14755,1.00625,2.4521,7.95525,3.06155,0.0001,0,449.3889,394.5441
[N2228][NF2],27.76,318.15,0,0.9736,9.21365,14.2555,5.7911,0.08225,0.14755,1.00625,2.4521,7.95525,3.06155,0.0001,0,449.3889,394.5441
[N2228][NF2],27.5,323.15,0,0.9736,9.21365,14.2555,5.7911,0.08225,0.14755,1.00625,2.4521,7.95525,3.06155,0.0001,0,449.3889,394.5441
[N2228][NF2],27.24,328.15,0,0.9736,9.21365,14.2555,5.7911,0.08225,0.14755,1.00625,2.4521,7.95525,3.06155,0.0001,0,449.3889,394.5441
[N2228][NF2],27.01,333.15,0,0.9736,9.21365,14.2555,5.7911,0.08225,0.14755,1.00625,2.4521,7.95525,3.06155,0.0001,0,449.3889,394.5441
[N2228][NF2],26.77,338.15,0,0.9736,9.21365,14.2555,5.7911,0.08225,0.14755,1.00625,2.4521,7.95525,3.06155,0.0001,0,449.3889,394.5441
[N2228][NF2],26.49,343.15,0,0.9736,9.21365,14.2555,5.7911,0.08225,0.14755,1.00625,2.4521,7.95525,3.06155,0.0001,0,449.3889,394.5441
[P2666][DEP],33.6,296.66,0,0.71015,8.2428,23.60135,11.16595,0.11545,0.73565,6.68155,3.82065,0.88485,1.1012,3.22205,1.69885,619.8036,468.6331
[P2666][DEP],33.14,307.24,0,0.71015,8.2428,23.60135,11.16595,0.11545,0.73565,6.68155,3.82065,0.88485,1.1012,3.22205,1.69885,619.8036,468.6331
[P2666][DEP],32.24,318.36,0,0.71015,8.2428,23.60135,11.16595,0.11545,0.73565,6.68155,3.82065,0.88485,1.1012,3.22205,1.69885,619.8036,468.6331
[P2666][DEP],31.14,329.67,0,0.71015,8.2428,23.60135,11.16595,0.11545,0.73565,6.68155,3.82065,0.88485,1.1012,3.22205,1.69885,619.8036,468.6331
[P2666][DEP],30.66,336.36,0,0.71015,8.2428,23.60135,11.16595,0.11545,0.73565,6.68155,3.82065,0.88485,1.1012,3.22205,1.69885,619.8036,468.6331
[P2666][DEP],30.15,343.4,0,0.71015,8.2428,23.60135,11.16595,0.11545,0.73565,6.68155,3.82065,0.88485,1.1012,3.22205,1.69885,619.8036,468.6331
[P2666][DEP],29.59,350.86,0,0.71015,8.2428,23.60135,11.16595,0.11545,0.73565,6.68155,3.82065,0.88485,1.1012,3.22205,1.69885,619.8036,468.6331
[P222(1S1)][TF2N],36,293.15,0,1.6153,9.7204,7.94135,2.1031,0.83125,0.2248,2.39025,9.532,2.92055,5.2297,0.031,0,425.4007,459.4318
[P222(1S1)][NF2],47.2,293.15,0,1.6153,9.7204,7.94135,2.1031,0.83125,0.14755,1.00625,2.4521,7.95525,3.06155,0.0001,0,368.3431,359.4166
[P222(1S2)][TF2N],35.8,293.15,0,1.53545,10.5307,8.4099,2.2614,1.58795,0.2248,2.39025,9.532,2.92055,5.2297,0.031,0,446.54,473.4585
[P222(1S2)][NF2],48.5,293.15,0,1.53545,10.5307,8.4099,2.2614,1.58795,0.14755,1.00625,2.4521,7.95525,3.06155,0.0001,0,389.4824,373.4433
[P222(252)][TF2N],35.2,293.15,0,1.49865,10.2927,9.9128,2.9052,1.64415,0.2248,2.39025,9.532,2.92055,5.2297,0.031,0,465.8211,487.4852
[P222(252)][NF2],46.5,293.15,0,1.49865,10.2927,9.9128,2.9052,1.64415,0.14755,1.00625,2.4521,7.95525,3.06155,0.0001,0,408.7635,387.47
[P4442][DEP],29.43,294.39,0,0.90335,8.2737,15.9167,6.195,0.00535,0.73565,6.68155,3.82065,0.88485,1.1012,3.22205,1.69885,494.3901,384.4731
[P4442][DEP],28.47,304.23,0,0.90335,8.2737,15.9167,6.195,0.00535,0.73565,6.68155,3.82065,0.88485,1.1012,3.22205,1.69885,494.3901,384.4731
[P4442][DEP],27.86,313.02,0,0.90335,8.2737,15.9167,6.195,0.00535,0.73565,6.68155,3.82065,0.88485,1.1012,3.22205,1.69885,494.3901,384.4731
[P4442][DEP],27.26,323.13,0,0.90335,8.2737,15.9167,6.195,0.00535,0.73565,6.68155,3.82065,0.88485,1.1012,3.22205,1.69885,494.3901,384.4731
[P4442][DEP],26.71,332.88,0,0.90335,8.2737,15.9167,6.195,0.00535,0.73565,6.68155,3.82065,0.88485,1.1012,3.22205,1.69885,494.3901,384.4731
[P4442][DEP],26.02,342.73,0,0.90335,8.2737,15.9167,6.195,0.00535,0.73565,6.68155,3.82065,0.88485,1.1012,3.22205,1.69885,494.3901,384.4731
[P4442][DEP],25.17,354.86,0,0.90335,8.2737,15.9167,6.195,0.00535,0.73565,6.68155,3.82065,0.88485,1.1012,3.22205,1.69885,494.3901,384.4731
[P4441][MeSO4],35.5,293.2,0,0.82395,8.311,15.80645,6.10415,0.00255,0.9294,2.0002,0.9552,0.8705,4.05405,3.00005,0,428.5724,328.4501
[P4441][MeSO4],34.7,298.2,0,0.82395,8.311,15.80645,6.10415,0.00255,0.9294,2.0002,0.9552,0.8705,4.05405,3.00005,0,428.5724,328.4501
[P4441][MeSO4],34.1,303.2,0,0.82395,8.311,15.80645,6.10415,0.00255,0.9294,2.0002,0.9552,0.8705,4.05405,3.00005,0,428.5724,328.4501
[P4441][MeSO4],33.5,313.1,0,0.82395,8.311,15.80645,6.10415,0.00255,0.9294,2.0002,0.9552,0.8705,4.05405,3.00005,0,428.5724,328.4501
[P4441][MeSO4],32.9,323.1,0,0.82395,8.311,15.80645,6.10415,0.00255,0.9294,2.0002,0.9552,0.8705,4.05405,3.00005,0,428.5724,328.4501
[P4441][MeSO4],32.2,333.1,0,0.82395,8.311,15.80645,6.10415,0.00255,0.9294,2.0002,0.9552,0.8705,4.05405,3.00005,0,428.5724,328.4501
[P66614][TF2N],31.51,273.52,0,0.99415,7.54175,36.57335,21.26135,0.336,0.2248,2.39025,9.532,2.92055,5.2297,0.031,0,870.3518,764.0065
[P66614][TF2N],31.21,278.52,0,0.99415,7.54175,36.57335,21.26135,0.336,0.2248,2.39025,9.532,2.92055,5.2297,0.031,0,870.3518,764.0065
[P66614][TF2N],30.94,283.39,0,0.99415,7.54175,36.57335,21.26135,0.336,0.2248,2.39025,9.532,2.92055,5.2297,0.031,0,870.3518,764.0065
[P66614][TF2N],30.66,288.38,0,0.99415,7.54175,36.57335,21.26135,0.336,0.2248,2.39025,9.532,2.92055,5.2297,0.031,0,870.3518,764.0065
[P66614][TF2N],30.35,293.37,0,0.99415,7.54175,36.57335,21.26135,0.336,0.2248,2.39025,9.532,2.92055,5.2297,0.031,0,870.3518,764.0065
[P66614][TF2N],30.11,298.25,0,0.99415,7.54175,36.57335,21.26135,0.336,0.2248,2.39025,9.532,2.92055,5.2297,0.031,0,870.3518,764.0065
[P66614][TF2N],29.82,303.15,0,0.99415,7.54175,36.57335,21.26135,0.336,0.2248,2.39025,9.532,2.92055,5.2297,0.031,0,870.3518,764.0065
[P66614][TF2N],29.37,308.21,0,0.99415,7.54175,36.57335,21.26135,0.336,0.2248,2.39025,9.532,2.92055,5.2297,0.031,0,870.3518,764.0065
[P66614][TF2N],29.15,313.21,0,0.99415,7.54175,36.57335,21.26135,0.336,0.2248,2.39025,9.532,2.92055,5.2297,0.031,0,870.3518,764.0065
[P66614][TF2N],28.86,318.23,0,0.99415,7.54175,36.57335,21.26135,0.336,0.2248,2.39025,9.532,2.92055,5.2297,0.031,0,870.3518,764.0065
[P66614][TF2N],28.54,323.28,0,0.99415,7.54175,36.57335,21.26135,0.336,0.2248,2.39025,9.532,2.92055,5.2297,0.031,0,870.3518,764.0065
[P66614][TF2N],27.99,328.28,0,0.99415,7.54175,36.57335,21.26135,0.336,0.2248,2.39025,9.532,2.92055,5.2297,0.031,0,870.3518,764.0065
[P66614][TF2N],27.89,333.15,0,0.99415,7.54175,36.57335,21.26135,0.336,0.2248,2.39025,9.532,2.92055,5.2297,0.031,0,870.3518,764.0065
[P66614][TF2N],27.59,338.1,0,0.99415,7.54175,36.57335,21.26135,0.336,0.2248,2.39025,9.532,2.92055,5.2297,0.031,0,870.3518,764.0065
[P66614][TF2N],27.3,343.05,0,0.99415,7.54175,36.57335,21.26135,0.336,0.2248,2.39025,9.532,2.92055,5.2297,0.031,0,870.3518,764.0065
[P66614][TF2N],26.92,348.34,0,0.99415,7.54175,36.57335,21.26135,0.336,0.2248,2.39025,9.532,2.92055,5.2297,0.031,0,870.3518,764.0065
[P66614][TF2N],26.56,353.32,0,0.99415,7.54175,36.57335,21.26135,0.336,0.2248,2.39025,9.532,2.92055,5.2297,0.031,0,870.3518,764.0065
[P66614][TF2N],26.38,358.1,0,0.99415,7.54175,36.57335,21.26135,0.336,0.2248,2.39025,9.532,2.92055,5.2297,0.031,0,870.3518,764.0065
[P66614][TF2N],25.93,364.97,0,0.99415,7.54175,36.57335,21.26135,0.336,0.2248,2.39025,9.532,2.92055,5.2297,0.031,0,870.3518,764.0065
[P66614][DEP],33.3,303.15,0,0.99415,7.54175,36.57335,21.26135,0.336,0.73565,6.68155,3.82065,0.88485,1.1012,3.22205,1.69885,848.5137,636.9532
[P66614][p-TSO],23.2,293.15,0,0.99415,7.54175,36.57335,21.26135,0.336,2.24805,3.7695,4.5202,1.92865,1.6322,4.58475,0.00945,853.9937,655.054
[P66614][DCN],32.46,283.57,0,0.99415,7.54175,36.57335,21.26135,0.336,0,0.47225,2.61255,1.5596,2.9944,2.5444,0.0031,768.93,549.9008
[P66614][DCN],31.93,288.09,0,0.99415,7.54175,36.57335,21.26135,0.336,0,0.47225,2.61255,1.5596,2.9944,2.5444,0.0031,768.93,549.9008
